2658,1249,2,2,true,false,false,true,false,true,false,true,true,false,1 2,0 950,1981 10028,0 0,,
2659,1249,2,2,true,false,false,true,false,true,false,true,true,false,1 6,0 0,1981 1979,0 0,,
2676,1260,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
2677,1260,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2694,1261,2,2,true,false,false,true,false,true,false,true,true,false,1 2,0 0,1981 1981,0 0,,
2695,1261,2,2,true,false,false,true,false,true,false,true,true,false,2 1,0 0,1981 1981,0 0,,
2660,2605,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2661,2605,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1981 1981,0 0,,
2662,1259,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2663,1259,2,2,true,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
3455,1259,2,2,false,false,false,true,false,true,false,true,true,false,9 8,0 0,1981 1981,0 0,,
3164,3456,3,3,true,false,false,true,false,true,false,true,true,false,2 7 3,950 0 0,10028 1978 1981,0 0 0,,
3085,3456,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2664,2606,2,2,false,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
2665,2606,3,3,true,false,false,true,false,true,false,true,true,false,8 9 2,0 0 950,1981 1981 10028,0 0 0,,
2666,2606,1,1,false,false,false,true,false,true,false,true,true,false,9,0,1981,0,,
2667,2606,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2579,2606,1,1,false,false,false,true,false,true,false,true,true,false,11,0,1981,0,,
2668,2607,4,4,true,false,false,true,false,true,false,true,true,false,3 5 6 1,0 0 0 0,1981 1978 1978 1981,0 0 0 0,,
2669,2607,2,2,true,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
2670,2607,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2671,1262,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
2672,1262,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2673,2608,3,3,false,false,false,true,false,true,false,true,true,false,1 2 3,0 0 0,1981 1981 1978,0 0 0,,
2674,2608,3,3,false,false,false,true,false,true,false,true,true,false,4 5 6,0 0 0,1981 1981 1978,0 0 0,,
2675,2609,3,3,true,false,false,true,false,true,false,true,true,false,1 2 3,0 0 0,1981 1981 1978,0 0 0,,
2397,2396,2,2,true,false,false,true,false,true,false,true,true,false,1 2,0 0,1981 1981,0 0,,
3502,3501,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3503,3501,2,2,true,false,false,true,false,true,false,true,true,false,2 4,0 950,1981 10028,0 0,,
3534,3501,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1981 10012,0 0,,
2678,2610,1,1,false,false,false,true,false,true,false,true,true,false,2,0,1981,0,,
2679,2610,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2680,2611,2,2,true,false,false,true,false,true,false,true,true,false,1 3,0 0,1981 1978,0 0,,
2187,2611,1,1,false,false,false,true,false,true,false,true,true,false,2,0,1981,0,,
3395,3394,3,3,true,false,false,true,false,true,false,true,true,false,1 2 3,0 0 0,1981 1981 1978,0 0 0,,
2681,2612,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
2682,2612,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2683,2613,2,2,true,false,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
2996,2995,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2684,2615,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
2685,2615,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2686,2616,3,3,true,false,false,true,false,true,false,true,true,false,2 3 4,0 950 0,1981 10028 1981,0 0 0,,
2687,2616,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2688,2617,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2689,2617,4,4,true,false,false,true,false,true,false,true,true,false,2 8 9 3,950 0 0 0,10028 1981 1981 1981,0 0 0 0,,
2754,2753,3,3,true,false,false,true,false,true,false,true,true,false,2 3 4,0 950 0,1981 10028 1981,0 0 0,,
2755,2753,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
1137,1136,1,1,true,false,false,true,false,true,false,true,true,false,1,950,10028,0,,
2690,1255,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2691,1255,3,3,true,false,false,true,false,true,false,true,true,false,2 20 3,950 0 0,10028 10032 1981,0 0 0,,
2692,2618,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2693,2618,2,2,true,false,false,true,false,true,false,true,true,false,3 2,0 950,1981 10028,0 0,,
5002,2224,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
1232,1214,4,4,false,false,false,true,false,true,false,true,true,false,1 2 3 4,0 0 0 0,1981 1981 1981 1978,0 0 0 0,,
1233,1214,2,2,false,false,false,true,false,true,false,true,true,false,5 6,0 0,1981 1981,0 0,,
2696,2619,3,3,true,false,false,true,false,true,false,true,true,false,1 2 3,0 0 0,1981 1979 10003,0 0 0,,
3380,3381,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3997,3381,2,2,true,false,false,true,false,true,false,true,true,false,3 4,950 0,10028 1981,0 0,,
3379,3381,1,1,false,false,false,true,false,true,false,true,true,false,2,0,1981,0,,
3433,3429,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2697,1213,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2698,1213,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
3574,3576,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3575,3576,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1981 1981,0 0,,
2699,2620,1,1,false,false,false,true,false,true,false,true,true,false,10,0,1981,0,,
2701,2620,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 950,1981 10028,0 0,,
2702,2620,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3467,3466,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
3468,3466,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3608,3602,2,2,true,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
3712,3602,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3609,3603,3,3,true,false,false,true,false,true,false,true,true,false,1 2 3,0 0 0,1981 1978 1978,0 0 0,,
3604,3600,2,2,true,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
3605,3600,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3606,3601,2,2,true,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
3607,3601,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3766,3764,2,2,true,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
3767,3764,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2703,1247,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2704,1247,2,2,true,false,false,true,false,true,false,true,true,false,2 3,950 0,10028 1981,0 0,,
112,2328,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
548,2328,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
113,1417,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
549,1417,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
174,1418,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
175,1418,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1981 1981,0 0,,
3119,3118,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
827,826,3,3,true,false,false,true,false,true,false,true,true,false,2 3 4,0 0 0,1981 1981 10007,0 0 0,,
828,826,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
2965,2964,2,2,true,false,false,true,false,true,false,true,true,false,1 2,0 0,1981 1981,0 0,,
3597,3596,4,4,true,false,false,true,false,true,false,true,true,false,1 2 3 4,0 0 0 950,1981 1981 1978 3126,0 0 0 0,,
3593,3592,3,3,true,false,false,true,false,true,false,true,true,false,1 2 3,0 0 950,1981 1981 3126,0 0 0,,
3080,3079,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3081,3079,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
3542,3541,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3257,3256,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
3258,3256,2,2,true,false,false,true,false,true,false,true,true,false,3 2,0 950,1981 10028,0 0,,
6001,6000,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
6002,6000,1,1,true,false,false,true,false,true,false,true,true,false,2,950,3126,0,,
3351,3350,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
6110,6104,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
6111,6104,1,1,true,false,false,true,false,true,false,true,true,false,2,950,10028,0,,
6112,6106,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
6113,6106,2,2,true,false,false,true,false,true,false,true,true,false,3 2,0 0,1981 1981,0 0,,
6114,6100,1,1,true,false,false,true,false,true,false,true,true,false,1,0,1981,0,,
6115,6100,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 950,1981 10028,0 0,,
6117,6102,2,2,true,false,false,true,false,true,false,true,true,false,2 1,0 0,1981 1981,0 0,,
24851,24849,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
24852,24845,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
13157,13155,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
13162,13160,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
13167,13165,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
13172,13170,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
13177,13175,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
13182,13180,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
13187,13185,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
24860,24856,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24862,24856,2,2,true,false,false,true,false,true,false,true,true,false,3 4,100 100,3126 3126,0 0,,
24870,24866,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24878,24874,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24888,24884,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24896,24892,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24906,24902,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24914,24910,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24916,24866,2,2,true,false,false,true,false,true,false,true,true,false,3 4,0 100,1978 3126,0 0,,
24923,24866,1,1,false,false,false,true,false,true,false,true,true,false,3,0,1978,0,,
24925,24884,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1978 1978,0 0,,
24937,24884,1,1,false,false,false,true,false,true,false,true,true,false,2,0,1978,0,,
24938,24884,1,1,false,false,false,true,false,true,false,true,true,false,3,0,1978,0,,
24940,24902,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1978 1978,0 0,,
24952,24902,1,1,false,false,false,true,false,true,false,true,true,false,2,0,1978,0,,
24953,24902,1,1,false,false,false,true,false,true,false,true,true,false,3,0,1978,0,,
24954,24910,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1978 1978,0 0,,
24966,24910,1,1,false,false,false,true,false,true,false,true,true,false,2,0,1978,0,,
24967,24910,1,1,false,false,false,true,false,true,false,true,true,false,3,0,1978,0,,
24977,24975,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
24978,24970,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
24990,24970,1,1,false,false,false,true,false,true,false,true,true,false,7,0,1978,0,,
24991,24970,1,1,false,false,false,true,false,true,false,true,true,false,8,0,1978,0,,
25000,24998,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
25001,24994,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
25009,25005,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
25017,25013,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
25025,25021,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
25033,25029,1,1,true,true,false,true,false,true,false,true,true,false,1,0,1978,0,,
25050,25021,1,1,false,false,false,true,false,true,false,true,true,false,3,0,1978,0,,
25051,25029,2,2,true,false,false,true,false,true,false,true,true,false,2 3,0 0,1978 1978,0 0,,
25063,25029,1,1,false,false,false,true,false,true,false,true,true,false,2,0,1978,0,,
25064,25029,1,1,false,false,false,true,false,true,false,true,true,false,3,0,1978,0,,
25065,24994,1,1,false,false,false,true,false,true,false,true,true,false,8,0,1978,0,,
25066,24994,1,1,false,false,false,true,false,true,false,true,true,false,9,0,1978,0,,
25067,24892,1,1,true,false,false,true,false,true,false,true,true,false,5,100,3126,0,,
25069,24892,1,1,false,false,false,true,false,true,false,true,true,false,5,100,4218,0,,
25072,25070,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
25073,24874,1,1,true,false,false,true,false,true,false,true,true,false,2,100,3126,0,,
25075,24874,1,1,false,false,false,true,false,true,false,true,true,false,2,100,4218,0,,
25081,25079,2,2,true,true,false,true,false,true,false,true,true,false,1 2,0 0,1981 1978,0 0,,
25082,25076,1,1,true,true,false,true,false,true,false,true,true,false,1,100,3126,0,,
25084,25076,1,1,false,false,false,true,false,true,false,true,true,false,1,100,4218,0,,
25085,25076,1,1,false,false,false,true,false,true,false,true,true,false,3,0,3127,0,,
